goal;target;indicator;series;seriesDescription;seriesCount;geoAreaCode;geoAreaName;timePeriodStart;value;valueType;time_detail;timeCoverage;upperBound;lowerBound;basePeriod;source;geoInfoUrl;footnotes;attributes.Nature;attributes.Units;dimensions.Reporting Type;ATTR_ENDPOINT
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;8;Albania;2012.0;0.27453;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;8;Albania;2013.0;0.30994;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;8;Albania;2014.0;0.31074;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;8;Albania;2015.0;0.41583;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;8;Albania;2016.0;0.69551;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;8;Albania;2017.0;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;8;Albania;2018.0;0.73162;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;8;Albania;2019.0;1.92145;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;8;Albania;2020.0;0.45173;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;12;Algeria;2005.0;0.35596;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;12;Algeria;2006.0;0.0327;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;12;Algeria;2007.0;0.17561;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;12;Algeria;2008.0;0.24186;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;12;Algeria;2009.0;0.05943;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;12;Algeria;2010.0;0.02224;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;12;Algeria;2011.0;0.08183;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;12;Algeria;2012.0;0.11502;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;12;Algeria;2013.0;0.0603;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;12;Algeria;2014.0;0.00257;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;12;Algeria;2015.0;0.12837;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;12;Algeria;2016.0;0.00493;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;12;Algeria;2017.0;0.04107;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;12;Algeria;2018.0;0.76015;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;12;Algeria;2019.0;0.03252;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;16;American Samoa;2009.0;317.60035;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;16;American Samoa;2014.0;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;16;American Samoa;2015.0;7.16769;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;16;American Samoa;2018.0;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;16;American Samoa;2019.0;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;16;American Samoa;2020.0;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;24;Angola;2005.0;0.08748;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;24;Angola;2006.0;0.23821;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;24;Angola;2007.0;2.09994;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;24;Angola;2008.0;1.04629;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;24;Angola;2009.0;0.32424;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;24;Angola;2010.0;0.36821;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;24;Angola;2011.0;1.01153;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
['1'];['1.5'];['1.5.1'];VC_DSR_MTMP;Number of deaths and missing persons attributed to disasters per 100,000 population (number);1715;24;Angola;2012.0;0.28676;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_DSR_MTMP&pageSize=999999999
