GHO;PUBLISHSTATE;YEAR;REGION;COUNTRY;Display Value;Numeric;Low;High;StdErr;StdDev;Comments;ATTR_ENDPOINT
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;SEAR;IDN;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EMR;IRN;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EUR;FIN;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;WPR;FJI;Limited;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EUR;EST;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;AMR;SLV;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EMR;EGY;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;AMR;ECU;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;AMR;DOM;Limited;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;AMR;DMA;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EUR;CZE;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EUR;CYP;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;AMR;CUB;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EUR;HRV;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;AMR;CRI;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;WPR;COK;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;AMR;COL;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;WPR;CHN;Limited;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;AMR;CAN;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;AFR;CMR;Limited;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;WPR;KHM;Limited;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;WPR;AUS;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EUR;ARM;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;AFR;DZA;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EUR;ALB;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EMR;AFG;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EMR;IRQ;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EUR;ISR;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EUR;ITA;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;AMR;JAM;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;WPR;JPN;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EMR;JOR;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EUR;KAZ;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;AFR;KEN;Limited;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;WPR;KIR;Limited;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EMR;KWT;None;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EUR;KGZ;Limited;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;WPR;LAO;Limited;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EUR;LVA;Limited;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;AFR;LBR;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EUR;LTU;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;SEAR;MMR;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;SEAR;NPL;None;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EUR;NLD;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;WPR;NZL;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;AMR;NIC;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;AFR;NER;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;AFR;MDG;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EUR;SMR;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;AFR;STP;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EMR;SAU;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;AFR;SEN;Limited;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EUR;SRB;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;AFR;SYC;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;WPR;SGP;Limited;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EUR;SVK;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EUR;SVN;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;WPR;SLB;Limited;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;AFR;ZAF;Limited;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EUR;ESP;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EMR;SDN;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;AFR;SWZ;Limited;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EUR;SWE;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;AFR;MWI;Limited;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;WPR;MYS;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;SEAR;MDV;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;AFR;MRT;None;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;AMR;MEX;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;WPR;MNG;Limited;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EUR;MNE;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EMR;MAR;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;AFR;MOZ;Limited;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EMR;QAT;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EUR;MDA;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EUR;ROU;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EUR;RUS;Limited;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;AFR;RWA;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;WPR;WSM;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;AFR;NGA;Limited;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EUR;NOR;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EMR;OMN;Limited;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;AMR;PAN;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;WPR;PNG;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;AMR;PER;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;WPR;PHL;Limited;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EUR;POL;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EUR;PRT;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EUR;GBR;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;AFR;TZA;Limited;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;AMR;USA;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EUR;UZB;None;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;WPR;VUT;None;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;WPR;VNM;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EUR;CHE;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EUR;MKD;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
VIOLENCE_EXTENTIMP_CHILDPROTECTION;PUBLISHED;2012-2014;EUR;TJK;Larger scale;;;;;;;http://apps.who.int/gho/athena/api/GHO/VIOLENCE_EXTENTIMP_CHILDPROTECTION.csv
