goal;target;indicator;series;seriesDescription;seriesCount;geoAreaCode;geoAreaName;timePeriodStart;value;valueType;time_detail;timeCoverage;upperBound;lowerBound;basePeriod;source;geoInfoUrl;footnotes;attributes.Nature;attributes.Units;dimensions.Reporting Type;ATTR_ENDPOINT
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;40;Austria;2019.0;1.98124;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;31;Azerbaijan;2019.0;3.63793;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;44;Bahamas;2019.0;2.60062;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;48;Bahrain;2019.0;0.78197;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;50;Bangladesh;2019.0;18.22588;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;52;Barbados;2019.0;7.70924;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;112;Belarus;2019.0;1.62349;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;56;Belgium;2019.0;5.31389;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;84;Belize;2019.0;4.31438;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;204;Benin;2019.0;60.17817;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;64;Bhutan;2019.0;15.67358;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;68;Bolivia (Plurinational State of);2019.0;14.27058;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;70;Bosnia and Herzegovina;2019.0;1.93309;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;72;Botswana;2019.0;26.84732;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;76;Brazil;2019.0;6.61329;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;96;Brunei Darussalam;2019.0;1.68039;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;100;Bulgaria;2019.0;2.89465;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;854;Burkina Faso;2019.0;60.91058;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;108;Burundi;2019.0;53.25117;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;132;Cabo Verde;2019.0;12.11154;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;116;Cambodia;2019.0;17.13144;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;120;Cameroon;2019.0;47.26337;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;124;Canada;2019.0;2.28699;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;29;Caribbean;2019.0;12.33723;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;['M49 subregion'];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;140;Central African Republic;2019.0;97.00845;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;13;Central America;2019.0;4.98779;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;['M49 subregion'];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;62;Central and Southern Asia;2019.0;31.60331;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;['SDG region'];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;143;Central Asia;2019.0;3.93072;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;['M49 subregion'];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;148;Chad;2019.0;99.19649;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;152;Chile;2019.0;2.2628;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;156;China;2019.0;2.20114;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;170;Colombia;2019.0;3.3851;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;174;Comoros;2019.0;43.84981;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;178;Congo;2019.0;26.38318;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;188;Costa Rica;2019.0;2.86779;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;384;Côte d'Ivoire;2019.0;46.95261;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;191;Croatia;2019.0;2.68612;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;192;Cuba;2019.0;9.73374;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;196;Cyprus;2019.0;1.6013;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;203;Czechia;2019.0;4.07404;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;408;Democratic People's Republic of Korea;2019.0;4.09625;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;180;Democratic Republic of the Congo;2019.0;52.27629;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;208;Denmark;2019.0;4.13999;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;262;Djibouti;2019.0;37.57032;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;214;Dominican Republic;2019.0;5.78417;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;[''];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;14;Eastern Africa;2019.0;38.86314;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;['M49 subregion'];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;753;Eastern and South-Eastern Asia;2019.0;5.98241;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;['SDG region'];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
['3'];['3.9'];['3.9.2'];SH_STA_WASHARI;Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population);219;30;Eastern Asia;2019.0;2.7996;Float;;;;;;Global Health Observatory (GHO), World Health Organisation (WHO);;['M49 subregion'];E;PER_100000_POP;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SH_STA_WASHARI&pageSize=999999999
