"";"COUNTRY_ISO_3";"INDICATOR_CATEGORY";"INDICATOR_ISSUE";"INDICATOR_INDEX";"CATEGORY_ISSUE_SCORE";"ISSUE_INDEX_SCORE";"ISSUE_INDEX_RISK_CATEGORY";"INDEX_SCORE";"INDEX_RISK_CATEGORY";"OVERALL_SCORE"
"57";"AFG";"Outcome";"Online Abuse and exploitation";"Marketplace";"6.043333333333333";"3.423888888888889";"High risk";"5.2120589225589224";"High risk";"4.177412918871252"
"58";"AFG";"Enforcement";"Online Abuse and exploitation";"Marketplace";"0.895";"3.423888888888889";"High risk";"5.2120589225589224";"High risk";"4.177412918871252"
"59";"AFG";"Outcome";"Online Abuse and exploitation";"Marketplace";"6.043333333333333";"3.423888888888889";"High risk";"5.2120589225589224";"High risk";"4.177412918871252"
"60";"AFG";"Enforcement";"Product Safety";"Marketplace";"3.69";"5.978333333333333";"Medium risk";"5.2120589225589224";"High risk";"4.177412918871252"
"61";"AFG";"Legal framework international";"Product Safety";"Marketplace";"10.0";"5.978333333333333";"Medium risk";"5.2120589225589224";"High risk";"4.177412918871252"
"62";"AFG";"Legal framework national";"Product Safety";"Marketplace";"3.75";"5.978333333333333";"Medium risk";"5.2120589225589224";"High risk";"4.177412918871252"
"63";"AFG";"Outcome";"Product Safety";"Marketplace";"7.37";"5.978333333333333";"Medium risk";"5.2120589225589224";"High risk";"4.177412918871252"
"64";"AFG";"Enforcement";"Product Safety";"Marketplace";"3.69";"5.978333333333333";"Medium risk";"5.2120589225589224";"High risk";"4.177412918871252"
"65";"AFG";"Outcome";"Product Safety";"Marketplace";"7.37";"5.978333333333333";"Medium risk";"5.2120589225589224";"High risk";"4.177412918871252"
"66";"AGO";"Enforcement";"Child labour";"Workplace";"1.8466666666666667";"5.497460317460317";"Medium risk";"4.058640752765752";"High risk";"5.013520109828444"
"67";"AGO";"Legal framework international";"Child labour";"Workplace";"8.571428571428571";"5.497460317460317";"Medium risk";"4.058640752765752";"High risk";"5.013520109828444"
"68";"AGO";"Legal framework national";"Child labour";"Workplace";"7.5";"5.497460317460317";"Medium risk";"4.058640752765752";"High risk";"5.013520109828444"
"69";"AGO";"Outcome";"Child labour";"Workplace";"6.609999999999999";"5.497460317460317";"Medium risk";"4.058640752765752";"High risk";"5.013520109828444"
"70";"AGO";"Enforcement";"Child labour";"Workplace";"1.8466666666666667";"5.497460317460317";"Medium risk";"4.058640752765752";"High risk";"5.013520109828444"
"71";"AGO";"Outcome";"Child labour";"Workplace";"6.609999999999999";"5.497460317460317";"Medium risk";"4.058640752765752";"High risk";"5.013520109828444"
"72";"AGO";"Enforcement";"Decent working conditions";"Workplace";"1.52";"3.222549242424242";"High risk";"4.058640752765752";"High risk";"5.013520109828444"
"73";"AGO";"Legal framework international";"Decent working conditions";"Workplace";"5.454545454545454";"3.222549242424242";"High risk";"4.058640752765752";"High risk";"5.013520109828444"
"74";"AGO";"Legal framework national";"Decent working conditions";"Workplace";"5.72875";"3.222549242424242";"High risk";"4.058640752765752";"High risk";"5.013520109828444"
"75";"AGO";"Outcome";"Decent working conditions";"Workplace";"2.556";"3.222549242424242";"High risk";"4.058640752765752";"High risk";"5.013520109828444"
"76";"AGO";"Enforcement";"Decent working conditions";"Workplace";"1.52";"3.222549242424242";"High risk";"4.058640752765752";"High risk";"5.013520109828444"
"77";"AGO";"Outcome";"Decent working conditions";"Workplace";"2.556";"3.222549242424242";"High risk";"4.058640752765752";"High risk";"5.013520109828444"
"78";"AGO";"Enforcement";"Maternity and paternity protection";"Workplace";"2.8025";"3.4559126984126984";"High risk";"4.058640752765752";"High risk";"5.013520109828444"
"79";"AGO";"Legal framework international";"Maternity and paternity protection";"Workplace";"3.3333333333333335";"3.4559126984126984";"High risk";"4.058640752765752";"High risk";"5.013520109828444"
"80";"AGO";"Legal framework national";"Maternity and paternity protection";"Workplace";"6.547142857142857";"3.4559126984126984";"High risk";"4.058640752765752";"High risk";"5.013520109828444"
"81";"AGO";"Outcome";"Maternity and paternity protection";"Workplace";"2.625";"3.4559126984126984";"High risk";"4.058640752765752";"High risk";"5.013520109828444"
"82";"AGO";"Enforcement";"Maternity and paternity protection";"Workplace";"2.8025";"3.4559126984126984";"High risk";"4.058640752765752";"High risk";"5.013520109828444"
"83";"AGO";"Outcome";"Maternity and paternity protection";"Workplace";"2.625";"3.4559126984126984";"High risk";"4.058640752765752";"High risk";"5.013520109828444"
"84";"AGO";"Enforcement";"Fulfillment of children’s rights";"Community and Environment";"3.1375";"4.215833333333333";"High risk";"4.9908269841269846";"High risk";"5.013520109828444"
"85";"AGO";"Legal framework international";"Fulfillment of children’s rights";"Community and Environment";"5.0";"4.215833333333333";"High risk";"4.9908269841269846";"High risk";"5.013520109828444"
"86";"AGO";"Legal framework national";"Fulfillment of children’s rights";"Community and Environment";"7.78";"4.215833333333333";"High risk";"4.9908269841269846";"High risk";"5.013520109828444"
"87";"AGO";"Outcome";"Fulfillment of children’s rights";"Community and Environment";"3.12";"4.215833333333333";"High risk";"4.9908269841269846";"High risk";"5.013520109828444"
"88";"AGO";"Enforcement";"Fulfillment of children’s rights";"Community and Environment";"3.1375";"4.215833333333333";"High risk";"4.9908269841269846";"High risk";"5.013520109828444"
"89";"AGO";"Outcome";"Fulfillment of children’s rights";"Community and Environment";"3.12";"4.215833333333333";"High risk";"4.9908269841269846";"High risk";"5.013520109828444"
"90";"AGO";"Enforcement";"Land rights";"Community and Environment";"2.4699999999999998";"3.2566666666666664";"High risk";"4.9908269841269846";"High risk";"5.013520109828444"
"91";"AGO";"Legal framework international";"Land rights";"Community and Environment";"10.0";"3.2566666666666664";"High risk";"4.9908269841269846";"High risk";"5.013520109828444"
"92";"AGO";"Legal framework national";"Land rights";"Community and Environment";"3.33";"3.2566666666666664";"High risk";"4.9908269841269846";"High risk";"5.013520109828444"
"93";"AGO";"Outcome";"Land rights";"Community and Environment";"0.635";"3.2566666666666664";"High risk";"4.9908269841269846";"High risk";"5.013520109828444"
"94";"AGO";"Enforcement";"Land rights";"Community and Environment";"2.4699999999999998";"3.2566666666666664";"High risk";"4.9908269841269846";"High risk";"5.013520109828444"
"95";"AGO";"Outcome";"Land rights";"Community and Environment";"0.635";"3.2566666666666664";"High risk";"4.9908269841269846";"High risk";"5.013520109828444"
"96";"AGO";"Enforcement";"Natural disasters";"Community and Environment";"4.470000000000001";"5.407619047619048";"High risk";"4.9908269841269846";"High risk";"5.013520109828444"
"97";"AGO";"Legal framework international";"Natural disasters";"Community and Environment";"0.0";"5.407619047619048";"High risk";"4.9908269841269846";"High risk";"5.013520109828444"
"98";"AGO";"Legal framework national";"Natural disasters";"Community and Environment";"4.44";"5.407619047619048";"High risk";"4.9908269841269846";"High risk";"5.013520109828444"
"99";"AGO";"Outcome";"Natural disasters";"Community and Environment";"9.532857142857143";"5.407619047619048";"High risk";"4.9908269841269846";"High risk";"5.013520109828444"
"100";"AGO";"Enforcement";"Natural disasters";"Community and Environment";"4.470000000000001";"5.407619047619048";"High risk";"4.9908269841269846";"High risk";"5.013520109828444"
"101";"AGO";"Outcome";"Natural disasters";"Community and Environment";"9.532857142857143";"5.407619047619048";"High risk";"4.9908269841269846";"High risk";"5.013520109828444"
"102";"AGO";"Enforcement";"Resource use and damage to the environment";"Community and Environment";"2.85";"4.976";"High risk";"4.9908269841269846";"High risk";"5.013520109828444"
"103";"AGO";"Legal framework international";"Resource use and damage to the environment";"Community and Environment";"8.0";"4.976";"High risk";"4.9908269841269846";"High risk";"5.013520109828444"
"104";"AGO";"Legal framework national";"Resource use and damage to the environment";"Community and Environment";"7.5";"4.976";"High risk";"4.9908269841269846";"High risk";"5.013520109828444"
"105";"AGO";"Outcome";"Resource use and damage to the environment";"Community and Environment";"4.328";"4.976";"High risk";"4.9908269841269846";"High risk";"5.013520109828444"
"106";"AGO";"Enforcement";"Resource use and damage to the environment";"Community and Environment";"2.85";"4.976";"High risk";"4.9908269841269846";"High risk";"5.013520109828444"
"107";"AGO";"Outcome";"Resource use and damage to the environment";"Community and Environment";"4.328";"4.976";"High risk";"4.9908269841269846";"High risk";"5.013520109828444"
"108";"AGO";"Enforcement";"Security arrangements";"Community and Environment";"3.675";"7.098015873015872";"Low risk";"4.9908269841269846";"High risk";"5.013520109828444"
"109";"AGO";"Legal framework international";"Security arrangements";"Community and Environment";"8.571428571428571";"7.098015873015872";"Low risk";"4.9908269841269846";"High risk";"5.013520109828444"
"110";"AGO";"Legal framework national";"Security arrangements";"Community and Environment";"6.666666666666667";"7.098015873015872";"Low risk";"4.9908269841269846";"High risk";"5.013520109828444"
"111";"AGO";"Outcome";"Security arrangements";"Community and Environment";"10.0";"7.098015873015872";"Low risk";"4.9908269841269846";"High risk";"5.013520109828444"
"112";"AGO";"Enforcement";"Security arrangements";"Community and Environment";"3.675";"7.098015873015872";"Low risk";"4.9908269841269846";"High risk";"5.013520109828444"
"113";"AGO";"Outcome";"Security arrangements";"Community and Environment";"10.0";"7.098015873015872";"Low risk";"4.9908269841269846";"High risk";"5.013520109828444"
"114";"AGO";"Enforcement";"Marketing and Advertising";"Marketplace";"3.2075";"5.248611111111111";"High risk";"5.991092592592593";"Medium risk";"5.013520109828444"
"115";"AGO";"Legal framework international";"Marketing and Advertising";"Marketplace";"10.0";"5.248611111111111";"High risk";"5.991092592592593";"Medium risk";"5.013520109828444"
"116";"AGO";"Legal framework national";"Marketing and Advertising";"Marketplace";"2.9166666666666665";"5.248611111111111";"High risk";"5.991092592592593";"Medium risk";"5.013520109828444"
"117";"AGO";"Outcome";"Marketing and Advertising";"Marketplace";"6.08";"5.248611111111111";"High risk";"5.991092592592593";"Medium risk";"5.013520109828444"
"118";"AGO";"Enforcement";"Marketing and Advertising";"Marketplace";"3.2075";"5.248611111111111";"High risk";"5.991092592592593";"Medium risk";"5.013520109828444"
"119";"AGO";"Outcome";"Marketing and Advertising";"Marketplace";"6.08";"5.248611111111111";"High risk";"5.991092592592593";"Medium risk";"5.013520109828444"
"120";"AGO";"Enforcement";"Online Abuse and exploitation";"Marketplace";"4.804";"7.018000000000001";"Medium risk";"5.991092592592593";"Medium risk";"5.013520109828444"
"121";"AGO";"Legal framework international";"Online Abuse and exploitation";"Marketplace";"10.0";"7.018000000000001";"Medium risk";"5.991092592592593";"Medium risk";"5.013520109828444"
"122";"AGO";"Legal framework national";"Online Abuse and exploitation";"Marketplace";"7.43";"7.018000000000001";"Medium risk";"5.991092592592593";"Medium risk";"5.013520109828444"
"123";"AGO";"Outcome";"Online Abuse and exploitation";"Marketplace";"7.535";"7.018000000000001";"Medium risk";"5.991092592592593";"Medium risk";"5.013520109828444"
"124";"AGO";"Enforcement";"Online Abuse and exploitation";"Marketplace";"4.804";"7.018000000000001";"Medium risk";"5.991092592592593";"Medium risk";"5.013520109828444"
"125";"AGO";"Outcome";"Online Abuse and exploitation";"Marketplace";"7.535";"7.018000000000001";"Medium risk";"5.991092592592593";"Medium risk";"5.013520109828444"
"126";"AGO";"Enforcement";"Product Safety";"Marketplace";"4.88";"5.706666666666667";"Medium risk";"5.991092592592593";"Medium risk";"5.013520109828444"
"127";"AGO";"Legal framework international";"Product Safety";"Marketplace";"10.0";"5.706666666666667";"Medium risk";"5.991092592592593";"Medium risk";"5.013520109828444"
"128";"AGO";"Legal framework national";"Product Safety";"Marketplace";"5.0";"5.706666666666667";"Medium risk";"5.991092592592593";"Medium risk";"5.013520109828444"
"129";"AGO";"Outcome";"Product Safety";"Marketplace";"4.74";"5.706666666666667";"Medium risk";"5.991092592592593";"Medium risk";"5.013520109828444"
"130";"AGO";"Enforcement";"Product Safety";"Marketplace";"4.88";"5.706666666666667";"Medium risk";"5.991092592592593";"Medium risk";"5.013520109828444"
"131";"AGO";"Outcome";"Product Safety";"Marketplace";"4.74";"5.706666666666667";"Medium risk";"5.991092592592593";"Medium risk";"5.013520109828444"
"132";"ALB";"Enforcement";"Child labour";"Workplace";"7.566";"7.732238095238095";"Low risk";"6.773601671476672";"Low risk";"7.331377673561007"
"133";"ALB";"Legal framework international";"Child labour";"Workplace";"8.571428571428571";"7.732238095238095";"Low risk";"6.773601671476672";"Low risk";"7.331377673561007"
"134";"ALB";"Legal framework national";"Child labour";"Workplace";"10.0";"7.732238095238095";"Low risk";"6.773601671476672";"Low risk";"7.331377673561007"
"135";"ALB";"Outcome";"Child labour";"Workplace";"6.345000000000001";"7.732238095238095";"Low risk";"6.773601671476672";"Low risk";"7.331377673561007"
"136";"ALB";"Enforcement";"Child labour";"Workplace";"7.566";"7.732238095238095";"Low risk";"6.773601671476672";"Low risk";"7.331377673561007"
"137";"ALB";"Outcome";"Child labour";"Workplace";"6.345000000000001";"7.732238095238095";"Low risk";"6.773601671476672";"Low risk";"7.331377673561007"
"138";"ALB";"Enforcement";"Decent working conditions";"Workplace";"4.29";"7.024678030303029";"Medium risk";"6.773601671476672";"Low risk";"7.331377673561007"
"139";"ALB";"Legal framework international";"Decent working conditions";"Workplace";"8.181818181818182";"7.024678030303029";"Medium risk";"6.773601671476672";"Low risk";"7.331377673561007"
"140";"ALB";"Legal framework national";"Decent working conditions";"Workplace";"9.16625";"7.024678030303029";"Medium risk";"6.773601671476672";"Low risk";"7.331377673561007"
"141";"ALB";"Outcome";"Decent working conditions";"Workplace";"8.11";"7.024678030303029";"Medium risk";"6.773601671476672";"Low risk";"7.331377673561007"
"142";"ALB";"Enforcement";"Decent working conditions";"Workplace";"4.29";"7.024678030303029";"Medium risk";"6.773601671476672";"Low risk";"7.331377673561007"
"143";"ALB";"Outcome";"Decent working conditions";"Workplace";"8.11";"7.024678030303029";"Medium risk";"6.773601671476672";"Low risk";"7.331377673561007"
"144";"ALB";"Enforcement";"Maternity and paternity protection";"Workplace";"6.466666666666666";"5.563888888888889";"Medium risk";"6.773601671476672";"Low risk";"7.331377673561007"
"145";"ALB";"Legal framework international";"Maternity and paternity protection";"Workplace";"6.666666666666667";"5.563888888888889";"Medium risk";"6.773601671476672";"Low risk";"7.331377673561007"
"146";"ALB";"Legal framework national";"Maternity and paternity protection";"Workplace";"5.833333333333333";"5.563888888888889";"Medium risk";"6.773601671476672";"Low risk";"7.331377673561007"
"147";"ALB";"Outcome";"Maternity and paternity protection";"Workplace";"3.975";"5.563888888888889";"Medium risk";"6.773601671476672";"Low risk";"7.331377673561007"
"148";"ALB";"Enforcement";"Maternity and paternity protection";"Workplace";"6.466666666666666";"5.563888888888889";"Medium risk";"6.773601671476672";"Low risk";"7.331377673561007"
"149";"ALB";"Outcome";"Maternity and paternity protection";"Workplace";"3.975";"5.563888888888889";"Medium risk";"6.773601671476672";"Low risk";"7.331377673561007"
"150";"ALB";"Enforcement";"Fulfillment of children’s rights";"Community and Environment";"4.308";"7.104333333333333";"Low risk";"7.161444047619047";"Low risk";"7.331377673561007"
"151";"ALB";"Legal framework international";"Fulfillment of children’s rights";"Community and Environment";"10.0";"7.104333333333333";"Low risk";"7.161444047619047";"Low risk";"7.331377673561007"
"152";"ALB";"Legal framework national";"Fulfillment of children’s rights";"Community and Environment";"6.89";"7.104333333333333";"Low risk";"7.161444047619047";"Low risk";"7.331377673561007"
"153";"ALB";"Outcome";"Fulfillment of children’s rights";"Community and Environment";"8.559999999999999";"7.104333333333333";"Low risk";"7.161444047619047";"Low risk";"7.331377673561007"
"154";"ALB";"Enforcement";"Fulfillment of children’s rights";"Community and Environment";"4.308";"7.104333333333333";"Low risk";"7.161444047619047";"Low risk";"7.331377673561007"
"155";"ALB";"Outcome";"Fulfillment of children’s rights";"Community and Environment";"8.559999999999999";"7.104333333333333";"Low risk";"7.161444047619047";"Low risk";"7.331377673561007"
"156";"ALB";"Enforcement";"Land rights";"Community and Environment";"5.515000000000001";"6.878";"Medium risk";"7.161444047619047";"Low risk";"7.331377673561007"
"157";"ALB";"Legal framework international";"Land rights";"Community and Environment";"10.0";"6.878";"Medium risk";"7.161444047619047";"Low risk";"7.331377673561007"
"158";"ALB";"Legal framework national";"Land rights";"Community and Environment";"";"6.878";"Medium risk";"7.161444047619047";"Low risk";"7.331377673561007"
"159";"ALB";"Outcome";"Land rights";"Community and Environment";"6.68";"6.878";"Medium risk";"7.161444047619047";"Low risk";"7.331377673561007"
"160";"ALB";"Enforcement";"Land rights";"Community and Environment";"5.515000000000001";"6.878";"Medium risk";"7.161444047619047";"Low risk";"7.331377673561007"
"161";"ALB";"Outcome";"Land rights";"Community and Environment";"6.68";"6.878";"Medium risk";"7.161444047619047";"Low risk";"7.331377673561007"
"162";"ALB";"Enforcement";"Natural disasters";"Community and Environment";"3.835";"5.184523809523809";"High risk";"7.161444047619047";"Low risk";"7.331377673561007"
"163";"ALB";"Legal framework international";"Natural disasters";"Community and Environment";"10.0";"5.184523809523809";"High risk";"7.161444047619047";"Low risk";"7.331377673561007"
"164";"ALB";"Legal framework national";"Natural disasters";"Community and Environment";"0.16";"5.184523809523809";"High risk";"7.161444047619047";"Low risk";"7.331377673561007"
"165";"ALB";"Outcome";"Natural disasters";"Community and Environment";"6.638571428571429";"5.184523809523809";"High risk";"7.161444047619047";"Low risk";"7.331377673561007"
"166";"ALB";"Enforcement";"Natural disasters";"Community and Environment";"3.835";"5.184523809523809";"High risk";"7.161444047619047";"Low risk";"7.331377673561007"
"167";"ALB";"Outcome";"Natural disasters";"Community and Environment";"6.638571428571429";"5.184523809523809";"High risk";"7.161444047619047";"Low risk";"7.331377673561007"
"168";"ALB";"Enforcement";"Resource use and damage to the environment";"Community and Environment";"7.55";"8.601791666666665";"Low risk";"7.161444047619047";"Low risk";"7.331377673561007"
"169";"ALB";"Legal framework international";"Resource use and damage to the environment";"Community and Environment";"10.0";"8.601791666666665";"Low risk";"7.161444047619047";"Low risk";"7.331377673561007"
"170";"ALB";"Legal framework national";"Resource use and damage to the environment";"Community and Environment";"8.95875";"8.601791666666665";"Low risk";"7.161444047619047";"Low risk";"7.331377673561007"
"171";"ALB";"Outcome";"Resource use and damage to the environment";"Community and Environment";"8.776";"8.601791666666665";"Low risk";"7.161444047619047";"Low risk";"7.331377673561007"
"172";"ALB";"Enforcement";"Resource use and damage to the environment";"Community and Environment";"7.55";"8.601791666666665";"Low risk";"7.161444047619047";"Low risk";"7.331377673561007"
"173";"ALB";"Outcome";"Resource use and damage to the environment";"Community and Environment";"8.776";"8.601791666666665";"Low risk";"7.161444047619047";"Low risk";"7.331377673561007"
"174";"ALB";"Enforcement";"Security arrangements";"Community and Environment";"6.496666666666667";"8.038571428571428";"Low risk";"7.161444047619047";"Low risk";"7.331377673561007"
"175";"ALB";"Legal framework international";"Security arrangements";"Community and Environment";"8.571428571428571";"8.038571428571428";"Low risk";"7.161444047619047";"Low risk";"7.331377673561007"
