"";"COUNTRY_ISO_3";"INDICATOR_CATEGORY";"INDICATOR_ISSUE";"INDICATOR_INDEX";"CATEGORY_ISSUE_SCORE";"ISSUE_INDEX_SCORE";"ISSUE_INDEX_RISK_CATEGORY";"INDEX_SCORE";"INDEX_RISK_CATEGORY";"OVERALL_SCORE"
"34";"AFG";"Enforcement";"Natural disasters";"Community and Environment";"4.14";"3.433333333333333";"High risk";"3.4215892857142856";"High risk";"4.114449955908289"
"35";"AFG";"Outcome";"Natural disasters";"Community and Environment";"6.159999999999999";"3.433333333333333";"High risk";"3.4215892857142856";"High risk";"4.114449955908289"
"36";"AFG";"Enforcement";"Resource use and damage to the environment";"Community and Environment";"3.7266666666666666";"5.170263888888889";"High risk";"3.4215892857142856";"High risk";"4.114449955908289"
"37";"AFG";"Legal framework international";"Resource use and damage to the environment";"Community and Environment";"8.0";"5.170263888888889";"High risk";"3.4215892857142856";"High risk";"4.114449955908289"
"38";"AFG";"Legal framework national";"Resource use and damage to the environment";"Community and Environment";"5.41625";"5.170263888888889";"High risk";"3.4215892857142856";"High risk";"4.114449955908289"
"39";"AFG";"Outcome";"Resource use and damage to the environment";"Community and Environment";"5.076";"5.170263888888889";"High risk";"3.4215892857142856";"High risk";"4.114449955908289"
"40";"AFG";"Enforcement";"Resource use and damage to the environment";"Community and Environment";"3.7266666666666666";"5.170263888888889";"High risk";"3.4215892857142856";"High risk";"4.114449955908289"
"41";"AFG";"Outcome";"Resource use and damage to the environment";"Community and Environment";"5.076";"5.170263888888889";"High risk";"3.4215892857142856";"High risk";"4.114449955908289"
"42";"AFG";"Enforcement";"Security arrangements";"Community and Environment";"3.99";"3.036349206349206";"High risk";"3.4215892857142856";"High risk";"4.114449955908289"
"43";"AFG";"Legal framework international";"Security arrangements";"Community and Environment";"8.571428571428571";"3.036349206349206";"High risk";"3.4215892857142856";"High risk";"4.114449955908289"
"44";"AFG";"Legal framework national";"Security arrangements";"Community and Environment";"1.6666666666666667";"3.036349206349206";"High risk";"3.4215892857142856";"High risk";"4.114449955908289"
"45";"AFG";"Outcome";"Security arrangements";"Community and Environment";"0.0";"3.036349206349206";"High risk";"3.4215892857142856";"High risk";"4.114449955908289"
"46";"AFG";"Enforcement";"Security arrangements";"Community and Environment";"3.99";"3.036349206349206";"High risk";"3.4215892857142856";"High risk";"4.114449955908289"
"47";"AFG";"Outcome";"Security arrangements";"Community and Environment";"0.0";"3.036349206349206";"High risk";"3.4215892857142856";"High risk";"4.114449955908289"
"48";"AFG";"Enforcement";"Marketing and Advertising";"Marketplace";"2.7575";"6.233954545454545";"Medium risk";"5.2120589225589224";"High risk";"4.114449955908289"
"49";"AFG";"Legal framework international";"Marketing and Advertising";"Marketplace";"10.0";"6.233954545454545";"Medium risk";"5.2120589225589224";"High risk";"4.114449955908289"
"50";"AFG";"Legal framework national";"Marketing and Advertising";"Marketplace";"7.2727272727272725";"6.233954545454545";"Medium risk";"5.2120589225589224";"High risk";"4.114449955908289"
"51";"AFG";"Outcome";"Marketing and Advertising";"Marketplace";"7.308";"6.233954545454545";"Medium risk";"5.2120589225589224";"High risk";"4.114449955908289"
"52";"AFG";"Enforcement";"Marketing and Advertising";"Marketplace";"2.7575";"6.233954545454545";"Medium risk";"5.2120589225589224";"High risk";"4.114449955908289"
"53";"AFG";"Outcome";"Marketing and Advertising";"Marketplace";"7.308";"6.233954545454545";"Medium risk";"5.2120589225589224";"High risk";"4.114449955908289"
"54";"AFG";"Enforcement";"Online Abuse and exploitation";"Marketplace";"0.895";"3.423888888888889";"High risk";"5.2120589225589224";"High risk";"4.114449955908289"
"55";"AFG";"Legal framework international";"Online Abuse and exploitation";"Marketplace";"5.0";"3.423888888888889";"High risk";"5.2120589225589224";"High risk";"4.114449955908289"
"56";"AFG";"Legal framework national";"Online Abuse and exploitation";"Marketplace";"1.6666666666666667";"3.423888888888889";"High risk";"5.2120589225589224";"High risk";"4.114449955908289"
"57";"AFG";"Outcome";"Online Abuse and exploitation";"Marketplace";"6.043333333333333";"3.423888888888889";"High risk";"5.2120589225589224";"High risk";"4.114449955908289"
"58";"AFG";"Enforcement";"Online Abuse and exploitation";"Marketplace";"0.895";"3.423888888888889";"High risk";"5.2120589225589224";"High risk";"4.114449955908289"
"59";"AFG";"Outcome";"Online Abuse and exploitation";"Marketplace";"6.043333333333333";"3.423888888888889";"High risk";"5.2120589225589224";"High risk";"4.114449955908289"
"60";"AFG";"Enforcement";"Product Safety";"Marketplace";"3.69";"5.978333333333333";"Medium risk";"5.2120589225589224";"High risk";"4.114449955908289"
"61";"AFG";"Legal framework international";"Product Safety";"Marketplace";"10.0";"5.978333333333333";"Medium risk";"5.2120589225589224";"High risk";"4.114449955908289"
"62";"AFG";"Legal framework national";"Product Safety";"Marketplace";"3.75";"5.978333333333333";"Medium risk";"5.2120589225589224";"High risk";"4.114449955908289"
"63";"AFG";"Outcome";"Product Safety";"Marketplace";"7.37";"5.978333333333333";"Medium risk";"5.2120589225589224";"High risk";"4.114449955908289"
"64";"AFG";"Enforcement";"Product Safety";"Marketplace";"3.69";"5.978333333333333";"Medium risk";"5.2120589225589224";"High risk";"4.114449955908289"
"65";"AFG";"Outcome";"Product Safety";"Marketplace";"7.37";"5.978333333333333";"Medium risk";"5.2120589225589224";"High risk";"4.114449955908289"
"66";"AGO";"Enforcement";"Child labour";"Workplace";"1.8466666666666667";"5.497460317460317";"Medium risk";"4.058640752765752";"High risk";"4.996075665383998"
"67";"AGO";"Legal framework international";"Child labour";"Workplace";"8.571428571428571";"5.497460317460317";"Medium risk";"4.058640752765752";"High risk";"4.996075665383998"
"68";"AGO";"Legal framework national";"Child labour";"Workplace";"7.5";"5.497460317460317";"Medium risk";"4.058640752765752";"High risk";"4.996075665383998"
"69";"AGO";"Outcome";"Child labour";"Workplace";"6.609999999999999";"5.497460317460317";"Medium risk";"4.058640752765752";"High risk";"4.996075665383998"
"70";"AGO";"Enforcement";"Child labour";"Workplace";"1.8466666666666667";"5.497460317460317";"Medium risk";"4.058640752765752";"High risk";"4.996075665383998"
"71";"AGO";"Outcome";"Child labour";"Workplace";"6.609999999999999";"5.497460317460317";"Medium risk";"4.058640752765752";"High risk";"4.996075665383998"
"72";"AGO";"Enforcement";"Decent working conditions";"Workplace";"1.52";"3.222549242424242";"High risk";"4.058640752765752";"High risk";"4.996075665383998"
"73";"AGO";"Legal framework international";"Decent working conditions";"Workplace";"5.454545454545454";"3.222549242424242";"High risk";"4.058640752765752";"High risk";"4.996075665383998"
"74";"AGO";"Legal framework national";"Decent working conditions";"Workplace";"5.72875";"3.222549242424242";"High risk";"4.058640752765752";"High risk";"4.996075665383998"
"75";"AGO";"Outcome";"Decent working conditions";"Workplace";"2.556";"3.222549242424242";"High risk";"4.058640752765752";"High risk";"4.996075665383998"
"76";"AGO";"Enforcement";"Decent working conditions";"Workplace";"1.52";"3.222549242424242";"High risk";"4.058640752765752";"High risk";"4.996075665383998"
"77";"AGO";"Outcome";"Decent working conditions";"Workplace";"2.556";"3.222549242424242";"High risk";"4.058640752765752";"High risk";"4.996075665383998"
"78";"AGO";"Enforcement";"Maternity and paternity protection";"Workplace";"2.8025";"3.4559126984126984";"High risk";"4.058640752765752";"High risk";"4.996075665383998"
"79";"AGO";"Legal framework international";"Maternity and paternity protection";"Workplace";"3.3333333333333335";"3.4559126984126984";"High risk";"4.058640752765752";"High risk";"4.996075665383998"
"80";"AGO";"Legal framework national";"Maternity and paternity protection";"Workplace";"6.547142857142857";"3.4559126984126984";"High risk";"4.058640752765752";"High risk";"4.996075665383998"
"81";"AGO";"Outcome";"Maternity and paternity protection";"Workplace";"2.625";"3.4559126984126984";"High risk";"4.058640752765752";"High risk";"4.996075665383998"
"82";"AGO";"Enforcement";"Maternity and paternity protection";"Workplace";"2.8025";"3.4559126984126984";"High risk";"4.058640752765752";"High risk";"4.996075665383998"
"83";"AGO";"Outcome";"Maternity and paternity protection";"Workplace";"2.625";"3.4559126984126984";"High risk";"4.058640752765752";"High risk";"4.996075665383998"
"84";"AGO";"Enforcement";"Fulfillment of children’s rights";"Community and Environment";"3.1375";"4.215833333333333";"High risk";"4.935271428571428";"High risk";"4.996075665383998"
"85";"AGO";"Legal framework international";"Fulfillment of children’s rights";"Community and Environment";"5.0";"4.215833333333333";"High risk";"4.935271428571428";"High risk";"4.996075665383998"
"86";"AGO";"Legal framework national";"Fulfillment of children’s rights";"Community and Environment";"7.78";"4.215833333333333";"High risk";"4.935271428571428";"High risk";"4.996075665383998"
"87";"AGO";"Outcome";"Fulfillment of children’s rights";"Community and Environment";"3.12";"4.215833333333333";"High risk";"4.935271428571428";"High risk";"4.996075665383998"
"88";"AGO";"Enforcement";"Fulfillment of children’s rights";"Community and Environment";"3.1375";"4.215833333333333";"High risk";"4.935271428571428";"High risk";"4.996075665383998"
"89";"AGO";"Outcome";"Fulfillment of children’s rights";"Community and Environment";"3.12";"4.215833333333333";"High risk";"4.935271428571428";"High risk";"4.996075665383998"
"90";"AGO";"Enforcement";"Land rights";"Community and Environment";"2.4699999999999998";"3.2566666666666664";"High risk";"4.935271428571428";"High risk";"4.996075665383998"
"91";"AGO";"Legal framework international";"Land rights";"Community and Environment";"10.0";"3.2566666666666664";"High risk";"4.935271428571428";"High risk";"4.996075665383998"
"92";"AGO";"Legal framework national";"Land rights";"Community and Environment";"3.33";"3.2566666666666664";"High risk";"4.935271428571428";"High risk";"4.996075665383998"
"93";"AGO";"Outcome";"Land rights";"Community and Environment";"0.635";"3.2566666666666664";"High risk";"4.935271428571428";"High risk";"4.996075665383998"
"94";"AGO";"Enforcement";"Land rights";"Community and Environment";"2.4699999999999998";"3.2566666666666664";"High risk";"4.935271428571428";"High risk";"4.996075665383998"
"95";"AGO";"Outcome";"Land rights";"Community and Environment";"0.635";"3.2566666666666664";"High risk";"4.935271428571428";"High risk";"4.996075665383998"
"96";"AGO";"Enforcement";"Natural disasters";"Community and Environment";"4.470000000000001";"5.407619047619048";"Medium risk";"4.935271428571428";"High risk";"4.996075665383998"
"97";"AGO";"Legal framework international";"Natural disasters";"Community and Environment";"0.0";"5.407619047619048";"Medium risk";"4.935271428571428";"High risk";"4.996075665383998"
"98";"AGO";"Legal framework national";"Natural disasters";"Community and Environment";"4.44";"5.407619047619048";"Medium risk";"4.935271428571428";"High risk";"4.996075665383998"
"99";"AGO";"Outcome";"Natural disasters";"Community and Environment";"9.532857142857143";"5.407619047619048";"Medium risk";"4.935271428571428";"High risk";"4.996075665383998"
"100";"AGO";"Enforcement";"Natural disasters";"Community and Environment";"4.470000000000001";"5.407619047619048";"Medium risk";"4.935271428571428";"High risk";"4.996075665383998"
"101";"AGO";"Outcome";"Natural disasters";"Community and Environment";"9.532857142857143";"5.407619047619048";"Medium risk";"4.935271428571428";"High risk";"4.996075665383998"
"102";"AGO";"Enforcement";"Resource use and damage to the environment";"Community and Environment";"2.85";"4.976";"High risk";"4.935271428571428";"High risk";"4.996075665383998"
"103";"AGO";"Legal framework international";"Resource use and damage to the environment";"Community and Environment";"8.0";"4.976";"High risk";"4.935271428571428";"High risk";"4.996075665383998"
"104";"AGO";"Legal framework national";"Resource use and damage to the environment";"Community and Environment";"7.5";"4.976";"High risk";"4.935271428571428";"High risk";"4.996075665383998"
"105";"AGO";"Outcome";"Resource use and damage to the environment";"Community and Environment";"4.328";"4.976";"High risk";"4.935271428571428";"High risk";"4.996075665383998"
"106";"AGO";"Enforcement";"Resource use and damage to the environment";"Community and Environment";"2.85";"4.976";"High risk";"4.935271428571428";"High risk";"4.996075665383998"
"107";"AGO";"Outcome";"Resource use and damage to the environment";"Community and Environment";"4.328";"4.976";"High risk";"4.935271428571428";"High risk";"4.996075665383998"
"108";"AGO";"Enforcement";"Security arrangements";"Community and Environment";"3.675";"6.820238095238095";"Medium risk";"4.935271428571428";"High risk";"4.996075665383998"
"109";"AGO";"Legal framework international";"Security arrangements";"Community and Environment";"8.571428571428571";"6.820238095238095";"Medium risk";"4.935271428571428";"High risk";"4.996075665383998"
"110";"AGO";"Legal framework national";"Security arrangements";"Community and Environment";"5.0";"6.820238095238095";"Medium risk";"4.935271428571428";"High risk";"4.996075665383998"
"111";"AGO";"Outcome";"Security arrangements";"Community and Environment";"10.0";"6.820238095238095";"Medium risk";"4.935271428571428";"High risk";"4.996075665383998"
"112";"AGO";"Enforcement";"Security arrangements";"Community and Environment";"3.675";"6.820238095238095";"Medium risk";"4.935271428571428";"High risk";"4.996075665383998"
"113";"AGO";"Outcome";"Security arrangements";"Community and Environment";"10.0";"6.820238095238095";"Medium risk";"4.935271428571428";"High risk";"4.996075665383998"
"114";"AGO";"Enforcement";"Marketing and Advertising";"Marketplace";"3.2075";"5.248611111111111";"High risk";"5.994314814814814";"Medium risk";"4.996075665383998"
"115";"AGO";"Legal framework international";"Marketing and Advertising";"Marketplace";"10.0";"5.248611111111111";"High risk";"5.994314814814814";"Medium risk";"4.996075665383998"
"116";"AGO";"Legal framework national";"Marketing and Advertising";"Marketplace";"2.9166666666666665";"5.248611111111111";"High risk";"5.994314814814814";"Medium risk";"4.996075665383998"
"117";"AGO";"Outcome";"Marketing and Advertising";"Marketplace";"6.08";"5.248611111111111";"High risk";"5.994314814814814";"Medium risk";"4.996075665383998"
"118";"AGO";"Enforcement";"Marketing and Advertising";"Marketplace";"3.2075";"5.248611111111111";"High risk";"5.994314814814814";"Medium risk";"4.996075665383998"
"119";"AGO";"Outcome";"Marketing and Advertising";"Marketplace";"6.08";"5.248611111111111";"High risk";"5.994314814814814";"Medium risk";"4.996075665383998"
"120";"AGO";"Enforcement";"Online Abuse and exploitation";"Marketplace";"4.818";"7.027666666666666";"Low risk";"5.994314814814814";"Medium risk";"4.996075665383998"
"121";"AGO";"Legal framework international";"Online Abuse and exploitation";"Marketplace";"10.0";"7.027666666666666";"Low risk";"5.994314814814814";"Medium risk";"4.996075665383998"
"122";"AGO";"Legal framework national";"Online Abuse and exploitation";"Marketplace";"7.46";"7.027666666666666";"Low risk";"5.994314814814814";"Medium risk";"4.996075665383998"
"123";"AGO";"Outcome";"Online Abuse and exploitation";"Marketplace";"7.535";"7.027666666666666";"Low risk";"5.994314814814814";"Medium risk";"4.996075665383998"
"124";"AGO";"Enforcement";"Online Abuse and exploitation";"Marketplace";"4.818";"7.027666666666666";"Low risk";"5.994314814814814";"Medium risk";"4.996075665383998"
"125";"AGO";"Outcome";"Online Abuse and exploitation";"Marketplace";"7.535";"7.027666666666666";"Low risk";"5.994314814814814";"Medium risk";"4.996075665383998"
"126";"AGO";"Enforcement";"Product Safety";"Marketplace";"4.88";"5.706666666666667";"Medium risk";"5.994314814814814";"Medium risk";"4.996075665383998"
"127";"AGO";"Legal framework international";"Product Safety";"Marketplace";"10.0";"5.706666666666667";"Medium risk";"5.994314814814814";"Medium risk";"4.996075665383998"
"128";"AGO";"Legal framework national";"Product Safety";"Marketplace";"5.0";"5.706666666666667";"Medium risk";"5.994314814814814";"Medium risk";"4.996075665383998"
"129";"AGO";"Outcome";"Product Safety";"Marketplace";"4.74";"5.706666666666667";"Medium risk";"5.994314814814814";"Medium risk";"4.996075665383998"
"130";"AGO";"Enforcement";"Product Safety";"Marketplace";"4.88";"5.706666666666667";"Medium risk";"5.994314814814814";"Medium risk";"4.996075665383998"
"131";"AGO";"Outcome";"Product Safety";"Marketplace";"4.74";"5.706666666666667";"Medium risk";"5.994314814814814";"Medium risk";"4.996075665383998"
"132";"ALB";"Enforcement";"Child labour";"Workplace";"7.566";"7.732238095238095";"Low risk";"6.773601671476672";"Low risk";"7.287192488375822"
"133";"ALB";"Legal framework international";"Child labour";"Workplace";"8.571428571428571";"7.732238095238095";"Low risk";"6.773601671476672";"Low risk";"7.287192488375822"
"134";"ALB";"Legal framework national";"Child labour";"Workplace";"10.0";"7.732238095238095";"Low risk";"6.773601671476672";"Low risk";"7.287192488375822"
"135";"ALB";"Outcome";"Child labour";"Workplace";"6.345000000000001";"7.732238095238095";"Low risk";"6.773601671476672";"Low risk";"7.287192488375822"
"136";"ALB";"Enforcement";"Child labour";"Workplace";"7.566";"7.732238095238095";"Low risk";"6.773601671476672";"Low risk";"7.287192488375822"
"137";"ALB";"Outcome";"Child labour";"Workplace";"6.345000000000001";"7.732238095238095";"Low risk";"6.773601671476672";"Low risk";"7.287192488375822"
"138";"ALB";"Enforcement";"Decent working conditions";"Workplace";"4.29";"7.024678030303029";"Low risk";"6.773601671476672";"Low risk";"7.287192488375822"
"139";"ALB";"Legal framework international";"Decent working conditions";"Workplace";"8.181818181818182";"7.024678030303029";"Low risk";"6.773601671476672";"Low risk";"7.287192488375822"
"140";"ALB";"Legal framework national";"Decent working conditions";"Workplace";"9.16625";"7.024678030303029";"Low risk";"6.773601671476672";"Low risk";"7.287192488375822"
"141";"ALB";"Outcome";"Decent working conditions";"Workplace";"8.11";"7.024678030303029";"Low risk";"6.773601671476672";"Low risk";"7.287192488375822"
"142";"ALB";"Enforcement";"Decent working conditions";"Workplace";"4.29";"7.024678030303029";"Low risk";"6.773601671476672";"Low risk";"7.287192488375822"
"143";"ALB";"Outcome";"Decent working conditions";"Workplace";"8.11";"7.024678030303029";"Low risk";"6.773601671476672";"Low risk";"7.287192488375822"
"144";"ALB";"Enforcement";"Maternity and paternity protection";"Workplace";"6.466666666666666";"5.563888888888889";"Medium risk";"6.773601671476672";"Low risk";"7.287192488375822"
"145";"ALB";"Legal framework international";"Maternity and paternity protection";"Workplace";"6.666666666666667";"5.563888888888889";"Medium risk";"6.773601671476672";"Low risk";"7.287192488375822"
"146";"ALB";"Legal framework national";"Maternity and paternity protection";"Workplace";"5.833333333333333";"5.563888888888889";"Medium risk";"6.773601671476672";"Low risk";"7.287192488375822"
"147";"ALB";"Outcome";"Maternity and paternity protection";"Workplace";"3.975";"5.563888888888889";"Medium risk";"6.773601671476672";"Low risk";"7.287192488375822"
"148";"ALB";"Enforcement";"Maternity and paternity protection";"Workplace";"6.466666666666666";"5.563888888888889";"Medium risk";"6.773601671476672";"Low risk";"7.287192488375822"
"149";"ALB";"Outcome";"Maternity and paternity protection";"Workplace";"3.975";"5.563888888888889";"Medium risk";"6.773601671476672";"Low risk";"7.287192488375822"
"150";"ALB";"Enforcement";"Fulfillment of children’s rights";"Community and Environment";"4.308";"7.104333333333333";"Low risk";"7.028110714285714";"Low risk";"7.287192488375822"
"151";"ALB";"Legal framework international";"Fulfillment of children’s rights";"Community and Environment";"10.0";"7.104333333333333";"Low risk";"7.028110714285714";"Low risk";"7.287192488375822"
"152";"ALB";"Legal framework national";"Fulfillment of children’s rights";"Community and Environment";"6.89";"7.104333333333333";"Low risk";"7.028110714285714";"Low risk";"7.287192488375822"
"153";"ALB";"Outcome";"Fulfillment of children’s rights";"Community and Environment";"8.559999999999999";"7.104333333333333";"Low risk";"7.028110714285714";"Low risk";"7.287192488375822"
"154";"ALB";"Enforcement";"Fulfillment of children’s rights";"Community and Environment";"4.308";"7.104333333333333";"Low risk";"7.028110714285714";"Low risk";"7.287192488375822"
"155";"ALB";"Outcome";"Fulfillment of children’s rights";"Community and Environment";"8.559999999999999";"7.104333333333333";"Low risk";"7.028110714285714";"Low risk";"7.287192488375822"
"156";"ALB";"Enforcement";"Land rights";"Community and Environment";"5.515000000000001";"6.211333333333334";"Medium risk";"7.028110714285714";"Low risk";"7.287192488375822"
"157";"ALB";"Legal framework international";"Land rights";"Community and Environment";"6.666666666666667";"6.211333333333334";"Medium risk";"7.028110714285714";"Low risk";"7.287192488375822"
"158";"ALB";"Legal framework national";"Land rights";"Community and Environment";"";"6.211333333333334";"Medium risk";"7.028110714285714";"Low risk";"7.287192488375822"
"159";"ALB";"Outcome";"Land rights";"Community and Environment";"6.68";"6.211333333333334";"Medium risk";"7.028110714285714";"Low risk";"7.287192488375822"
"160";"ALB";"Enforcement";"Land rights";"Community and Environment";"5.515000000000001";"6.211333333333334";"Medium risk";"7.028110714285714";"Low risk";"7.287192488375822"
"161";"ALB";"Outcome";"Land rights";"Community and Environment";"6.68";"6.211333333333334";"Medium risk";"7.028110714285714";"Low risk";"7.287192488375822"
"162";"ALB";"Enforcement";"Natural disasters";"Community and Environment";"3.835";"5.184523809523809";"High risk";"7.028110714285714";"Low risk";"7.287192488375822"
"163";"ALB";"Legal framework international";"Natural disasters";"Community and Environment";"10.0";"5.184523809523809";"High risk";"7.028110714285714";"Low risk";"7.287192488375822"
"164";"ALB";"Legal framework national";"Natural disasters";"Community and Environment";"0.16";"5.184523809523809";"High risk";"7.028110714285714";"Low risk";"7.287192488375822"
"165";"ALB";"Outcome";"Natural disasters";"Community and Environment";"6.638571428571429";"5.184523809523809";"High risk";"7.028110714285714";"Low risk";"7.287192488375822"
"166";"ALB";"Enforcement";"Natural disasters";"Community and Environment";"3.835";"5.184523809523809";"High risk";"7.028110714285714";"Low risk";"7.287192488375822"
"167";"ALB";"Outcome";"Natural disasters";"Community and Environment";"6.638571428571429";"5.184523809523809";"High risk";"7.028110714285714";"Low risk";"7.287192488375822"
"168";"ALB";"Enforcement";"Resource use and damage to the environment";"Community and Environment";"7.55";"8.601791666666665";"Low risk";"7.028110714285714";"Low risk";"7.287192488375822"
"169";"ALB";"Legal framework international";"Resource use and damage to the environment";"Community and Environment";"10.0";"8.601791666666665";"Low risk";"7.028110714285714";"Low risk";"7.287192488375822"
"170";"ALB";"Legal framework national";"Resource use and damage to the environment";"Community and Environment";"8.95875";"8.601791666666665";"Low risk";"7.028110714285714";"Low risk";"7.287192488375822"
"171";"ALB";"Outcome";"Resource use and damage to the environment";"Community and Environment";"8.776";"8.601791666666665";"Low risk";"7.028110714285714";"Low risk";"7.287192488375822"
"172";"ALB";"Enforcement";"Resource use and damage to the environment";"Community and Environment";"7.55";"8.601791666666665";"Low risk";"7.028110714285714";"Low risk";"7.287192488375822"
"173";"ALB";"Outcome";"Resource use and damage to the environment";"Community and Environment";"8.776";"8.601791666666665";"Low risk";"7.028110714285714";"Low risk";"7.287192488375822"
"174";"ALB";"Enforcement";"Security arrangements";"Community and Environment";"6.496666666666667";"8.038571428571428";"Low risk";"7.028110714285714";"Low risk";"7.287192488375822"
"175";"ALB";"Legal framework international";"Security arrangements";"Community and Environment";"8.571428571428571";"8.038571428571428";"Low risk";"7.028110714285714";"Low risk";"7.287192488375822"
