;TIME_PERIOD;RAW_OBS_VALUE;COUNTRY_ISO_3;_merge;INDICATOR_NAME;INDICATOR_INDEX;INDICATOR_ISSUE;INDICATOR_CATEGORY;INDICATOR_CODE;ATTR_SOURCE;ATTR_SOURCE_BODY;ATTR_INDICATOR_DESCRIPTION;ATTR_INDICATOR_EXPLANATION;ATTR_UNIT_MEASURE;ATTR_DATA_EXTRACTION_METHDOLOGY;ATTR_SOURCE_TITLE;ATTR_API_ENDPOINT_URL;CRBA_RELEASE_YEAR;ATTR_ENCODING_LABELS
10;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;AZE;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
11;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;BHS;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
12;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;BHR;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
13;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;BGD;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
14;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;BRB;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
15;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;BLR;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
16;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;BEL;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
17;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;BLZ;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
18;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;BEN;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
19;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;BTN;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
20;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;BOL;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
21;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;BIH;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
22;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;BWA;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
23;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;BRA;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
24;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;BRN;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
25;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;BGR;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
26;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;BFA;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
27;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;BDI;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
28;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;CPV;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
29;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;KHM;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
30;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;CMR;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
31;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;CAN;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
32;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;CAF;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
33;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;TCD;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
34;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;CHL;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
35;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;CHN;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
36;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;COL;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
37;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;COM;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
38;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;COG;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
39;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;COD;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
40;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;CRI;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
41;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;CIV;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
42;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;HRV;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
43;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;CUB;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
44;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;CYP;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
45;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;CZE;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
46;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;DNK;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
47;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;DJI;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
48;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;DMA;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
49;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;DOM;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
50;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;ECU;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
51;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;EGY;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
52;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;SLV;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
53;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;GNQ;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
54;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;ERI;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
55;2023.0;VALUE WITHOUT MAPPING - PLEASE MAP;EST;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
56;2023.0;1;SWZ;both;National strategy on child online protection;Marketplace;Online Abuse and exploitation;Enforcement;MP_OL_EN_NASCOP;https://www.itu.int/en/cop/Pages/country-profiles.aspx;ITU;Does the country have a national strategy or policy on child online protection?;;;;Country Profiles: Use the traffic light indicators at the top of each country profile to determine whether country has national strategy or policy;nan;2023;"2=Yes, the country has a national strategy or policy on child online protection; 1= No strategy or policy on child online protection; 0=No data"
